PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
010049,01-JAN-20,31-DEC-20,Amended,MEDICAL CENTER ENTERPRISE               ,400 NORTH EDWARDS STREET                ,,ENTERPRISE                              ,AL                                      ,36330-                                  ,COFFEE                                  ,,,,233372,,,.12,,,99,36234,4494,2957,12577,,322.03,,1023,905,3570,,,,,,,
010051,01-OCT-19,30-SEP-20,As Submitted,GREENE COUNTY HOSPITAL                  ,509 WILSON AVENUE                       ,,EUTAW                                   ,AL                                      ,35462                                   ,GREENE                                  ,,,,12030,,,.12,,,20,7320,425,980,1875,,60.63,,84,146,284,,,,,,,
010052,01-JAN-20,31-DEC-20,As Submitted,LAKE MARTIN COMMUNITY HOSPITAL          ,1231 SOUTH STREET                       ,,DADEVILLE                               ,AL                                      ,36853                                   ,TALLAPOOSA                              ,,,,32391,,,.1606,,,46,16836,1065,628,3574,,67.53,,139,66,461,,,,,,,
010055,01-OCT-19,30-SEP-20,Amended,FLOWERS HOSPITAL                        ,4370 WEST MAIN STREET                   ,6907                                    ,DOTHAN                                  ,AL                                      ,36302-                                  ,HOUSTON                                 ,,,,753587,,,.0891,,,235,86010,18256,7419,53713,,1023.91,,3586,1674,11546,,,,,,,
010056,01-JUL-20,30-JUN-21,Amended,ST VINCENTS BIRMINGHAM                  ,810 ST VINCENTS DRIVE                   ,,BIRMINGHAM                              ,AL                                      ,35205-                                  ,JEFFERSON                               ,84013,,,519532,,,.0515,40451,25998,401,151009,19990,10399,94846,,1679.01,,3634,1567,17790,,,,,,,
010058,01-OCT-19,30-SEP-20,As Submitted,BIBB MEDICAL CENTER                     ,165 PIERSON AVENUE                      ,,CENTREVILLE                             ,AL                                      ,35042                                   ,BIBB                                    ,,,,28048,,,.12,,,25,9150,2197,198,4239,,123.35,,149,83,317,,,,,,,
010059,01-OCT-19,30-SEP-20,As Submitted,LAWRENCE MEDICAL CENTER                 ,202 HOSPITAL STREET                     ,,MOULTON                                 ,AL                                      ,35650-                                  ,LAWRENCE                                ,,,,14888,,,.0778,,,43,15738,1242,111,2568,,101.26,,141,30,467,,,,,,,
010061,01-OCT-19,30-SEP-20,As Submitted,HIGHLANDS MEDICAL CENTER                ,380 WOOD COVE ROAD                      ,1050                                    ,SCOTTSBORO                              ,AL                                      ,35768                                   ,JACKSON                                 ,,,,153399,,,.12,,,45,16470,3297,2853,8990,,354.05,,751,667,2138,,,,,,,
010062,01-OCT-19,30-SEP-20,As Submitted,WIREGRASS MEDICAL CENTER                ,1200 WEST MAPLE STREET                  ,,GENEVA                                  ,AL                                      ,36340                                   ,GENEVA                                  ,,,,43093,,,.1178,,,33,12078,1339,612,3751,,159.53,,246,147,747,13,,,46,,316,
010065,01-JAN-20,31-DEC-20,As Submitted,RUSSELL MEDICAL CENTER                  ,3316 HIGHWAY 280                        ,939                                     ,ALEXANDER CITY                          ,AL                                      ,35010                                   ,TALLAPOOSA                              ,,,,159548,,,.1305,,,43,15738,3190,1381,8217,,68.66,,614,369,1875,18,,,,,,
010069,01-JAN-20,31-DEC-20,As Submitted,MEDICAL CENTER BARBOUR                  ,820 WEST WASHINGTON STREET              ,,EUFAULA                                 ,AL                                      ,36027                                   ,BARBOUR                                 ,,,,34447,,,.0906,,,30,10980,1371,446,4196,,140.16,,266,94,884,,,,,,186,
010073,01-OCT-19,30-SEP-20,As Submitted,CLAY COUNTY HOSPITAL                    ,83825 HIGHWAY 9                         ,1270                                    ,ASHLAND                                 ,AL                                      ,36251                                   ,CLAY                                    ,,,,158678,,,.2713,,,46,16836,2143,1330,4895,,161.68,,381,318,984,,,,,,,
010078,01-OCT-19,30-SEP-20,Amended,NORTHEAST ALABAMA REGIONAL MED CTR      ,400 EAST TENTH STREET                   ,2208                                    ,ANNISTON                                ,AL                                      ,36202-                                  ,CALHOUN                                 ,,,,972287,,,.1537,,,272,99552,16821,12103,50027,,1199.69,,2965,3412,11627,,,,53,,396,
010079,01-JUL-20,30-JUN-21,As Submitted,ATHENS LIMESTONE                        ,700 MARKET ST W                         ,,ATHENS                                  ,AL                                      ,35611-                                  ,LIMESTONE                               ,,,,262893,,,.0938,,,66,24090,5248,2297,13779,,573.36,,1185,656,3857,,,,,,,
010083,01-OCT-19,30-SEP-20,As Submitted,SOUTH BALDWIN REGIONAL MEDICAL CENTE    ,1613 NORTH MCKENZIE                     ,,FOLEY                                   ,AL                                      ,36535-                                  ,BALDWIN                                 ,1309554,,,250970,,,.0679,595326,386022,112,40992,7326,3283,24532,18.01,614.87,,1859,825,6691,,,,,,,
010085,01-APR-20,31-MAR-21,Amended,DECATUR MORGAN - DECATUR CAMPUS         ,7TH STREET S.E.                         ,2239                                    ,DECATUR                                 ,AL                                      ,35609-                                  ,MORGAN                                  ,,,,328304,,,.0538,,,305,111325,17133,4580,44623,,1134.9,,2806,1331,8318,,,,511,,1193,
010086,01-JAN-20,31-DEC-20,Amended,NORTHWEST MEDICAL CENTER                ,HIGHWAY 78 WEST                         ,130                                     ,WINFIELD                                ,AL                                      ,35594                                   ,MARION                                  ,,,,22499,,,.0372,,,28,10248,1699,356,3549,,171.65,,419,104,943,,,,21,,160,
010087,01-OCT-19,30-SEP-20,As Submitted,USA HEALTH UNIVERSITY HOSPITAL          ,2451 UNIVERSITY HOSPITAL DRIVE          ,,MOBILE                                  ,AL                                      ,36617                                   ,MOBILE                                  ,6150906,,,903860,,,.2057,3294176,2340756,191,70026,10416,13386,62217,140.61,1685.87,,1601,1923,9461,,,,,,,
010089,01-JAN-20,31-DEC-20,As Submitted,WALKER BAPTIST MEDICAL CENTER           ,3400 HIGHWAY 78 EAST                    ,3547                                    ,JASPER                                  ,AL                                      ,35502                                   ,WALKER                                  ,,,,459500,,,.1551,,,207,75762,7226,5736,27034,,421.98,,1396,1172,5870,,,,343,,1419,
010090,01-JUL-20,30-JUN-21,Amended,PROVIDENCE HOSPITAL                     ,6801 AIRPORT BLVD                       ,,MOBILE                                  ,AL                                      ,36608                                   ,MOBILE                                  ,,,,452380,,,.0587,,,349,127385,16754,8468,70585,,1039.73,,2843,1859,12846,,,,,,,
010091,01-JUL-20,30-JUN-21,As Submitted,GROVE HILL MEMORIAL HOSPITAL            ,295 SOUTH JACKSON STREET                ,935                                     ,GROVE HILL                              ,AL                                      ,36451-                                  ,CLARKE                                  ,,,,11546,,,.12,,,21,7665,334,545,1773,,94.61,,68,194,424,,,,9,,113,
010092,01-OCT-19,30-SEP-20,Amended,DCH REGIONAL MEDICAL CENTER             ,809 UNIVERSITY BLVD EAST                ,,TUSCALOOSA                              ,AL                                      ,35401-                                  ,TUSCALOOSA                              ,3430431,,,3140478,,,.183,1433566,728460,510,186660,44370,35693,149034,50.3,3217.65,,7677,8129,29915,,,,,,1791,734
010095,01-OCT-19,30-SEP-20,As Submitted,HALE COUNTY HOSPITAL                    ,508 GREENE STREET                       ,,GREENSBORO                              ,AL                                      ,36744                                   ,HALE                                    ,,,,20903,,,.12,,,39,14274,796,292,1737,,32.5,,128,79,348,22,,,,,,
010097,01-JAN-20,31-DEC-20,As Submitted,ELMORE COMMUNITY HOSPITAL               ,500 HOSPITAL DRIVE                      ,,WETUMPKA                                ,AL                                      ,36092                                   ,ELMORE                                  ,,,,44851,,,.12,,,33,12078,1576,1001,5719,,128.65,,214,230,785,,,,,,,
010099,01-OCT-19,30-SEP-20,As Submitted,D W MCMILLAN MEMORIAL HOSPITAL          ,1301 BELLEVILLE AVENUE                  ,908                                     ,BREWTON                                 ,AL                                      ,36427                                   ,ESCAMBIA                                ,,,,64992,,,.12,,,46,16836,1955,1209,5091,,197.32,,400,338,1394,,,,,,,
010100,01-APR-20,31-MAR-21,As Submitted,THOMAS HOSPITAL                         ,750 MORPHY AVE                          ,929                                     ,FAIRHOPE                                ,AL                                      ,36532-                                  ,BALDWIN                                 ,681103,,,281676,,,.0459,310678,147065,129,47085,12193,4760,44847,8.11,821,,2581,1299,10337,,,,,,,230
010101,01-JAN-20,31-DEC-20,As Submitted,CITIZENS BAPTIST MEDICAL CENTER         ,604 STONE AVENUE                        ,,TALLADEGA                               ,AL                                      ,35161                                   ,TALLADEGA                               ,,,,62491,,,.0764,,,103,37698,1739,968,8211,,166.2,,469,598,1931,,,,,,,
010102,01-OCT-19,30-SEP-20,As Submitted,JOHN PAUL JONES HOSPITAL                ,317 MCWILLIAMS AVENUE                   ,B                                       ,CAMDEN                                  ,AL                                      ,36726-1610                              ,WILCOX                                  ,,,,6659,,,.12,,,21,7686,159,61,391,,35.33,,49,27,117,,,,,,,
010103,01-JAN-20,31-DEC-20,Amended,PRINCETON BAPTIST MEDICAL CENTER        ,701 PRINCETON AVE SW                    ,,BIRMINGHAM                              ,AL                                      ,35211                                   ,JEFFERSON                               ,2670663,,,772031,,,.1175,3789855,956981,273,99918,13755,10681,62014,53.29,884,,2551,1667,11610,,,,31,,416,
010104,01-JUL-20,30-JUN-21,As Submitted,GRANDVIEW MEDICAL CENTER                ,800 MONTCLAIR ROAD                      ,,BIRMINGHAM                              ,AL                                      ,35213                                   ,JEFFERSON                               ,2832441,,,823483,,,.0579,1993114,835900,405,139057,26460,14339,115638,45.19,1843.25,,5122,1896,24213,,,,7,,686,985
010108,01-JUL-20,30-JUN-21,As Submitted,PRATTVILLE BAPTIST HOSPITAL             ,124 SOUTH MEMORIAL DRIVE                ,,PRATTVILLE                              ,AL                                      ,36067-                                  ,AUTAUGA                                 ,,,,77273,,,.0537,,,55,20075,4954,1375,15530,,317.42,,746,311,3035,,,,,,,
010109,01-OCT-19,06-MAR-20,As Submitted,PICKENS COUNTY MEDICAL CENTER           ,R.K. WILSON DRIVE                       ,,CARROLLTON                              ,AL                                      ,35477                                   ,PICKENS                                 ,,,,11752,,,.12,,,36,5688,485,265,823,,110.86,,90,63,250,,,,,,,
010110,01-JAN-20,31-DEC-20,As Submitted,BULLOCK COUNTY HOSPITAL                 ,BULLOCK COUNTY HOSPITAL                 ,102 CONECUH AVENUE                      ,UNION SPRINGS                           ,AL                                      ,36089                                   ,BULLOCK                                 ,,,,16446,,,.12,,,25,9150,550,1170,2527,,87.9,,99,202,472,,,,,,721,
010112,01-OCT-19,30-SEP-20,As Submitted,WHITFIELD MEMORIAL HOSPITAL             ,105 HIGHWAY 80 EAST                     ,,DEMOPOLIS                               ,AL                                      ,36732                                   ,MARENGO                                 ,,,,79372,,,.12,,,41,15006,2720,658,5769,,207.99,,397,194,1017,,,,125,,497,
010113,01-APR-20,31-MAR-21,As Submitted,MOBILE INFIRMARY MEDICAL CENTER         ,FIVE MOBILE INFIRMARY CIRCLE            ,2144                                    ,MOBILE                                  ,AL                                      ,36652-                                  ,MOBILE                                  ,154767,,,2428823,,,.1865,91604,31428,596,217540,32899,23689,145983,3.08,1919.8,,4775,3239,24926,,,,107,25,469,705
010114,01-OCT-19,30-SEP-20,As Submitted,UAB MEDICAL WEST                        ,995 NINTH AVENUE  SOUTHWEST             ,847                                     ,BESSEMER                                ,AL                                      ,35023                                   ,JEFFERSON                               ,,,,255449,,,.1074,,,204,70409,6920,5278,29191,,891.35,,1240,1152,5844,,,,38,59,316,336
010118,01-JUL-20,30-JUN-21,As Submitted,VAUGHAN REGIONAL MEDICAL CENTER         ,1015 MEDICAL CENTER PARKWAY             ,,SELMA                                   ,AL                                      ,36701                                   ,DALLAS                                  ,488084,,,633392,,,.2928,403000,136468,109,39785,4725,4738,17030,18.78,369.8,,1056,1319,4525,1,,,,,,
010120,01-OCT-19,30-SEP-20,Settled,MONROE COUNTY HOSPITAL                  ,2016 SOUTH ALABAMA AVENUE               ,886                                     ,MONROEVILLE                             ,AL                                      ,36461                                   ,MONROE                                  ,,,,38403,,,.12,,,46,16836,907,819,3308,,184.38,,240,287,920,,,,,,,
010125,01-JAN-20,31-DEC-20,Amended,LAKELAND COMMUNITY HOSPITAL             ,42024 HIGHWAY 195                       ,780                                     ,HALEYVILLE                              ,AL                                      ,35565                                   ,WINSTON                                 ,,,,60211,,,.0902,,,49,17934,2935,383,4570,,111.19,,462,115,882,,,,,,122,
010126,01-APR-20,31-MAR-21,Amended,TROY REGIONAL MEDICAL CENTER            ,130 HIGHWAY 231                         ,,TROY                                    ,AL                                      ,36081                                   ,PIKE                                    ,,,,63648,,,.12,,,41,14965,1224,574,3991,,223.25,,283,184,1058,,,,35,,187,
010128,01-JAN-20,31-DEC-20,As Submitted,JACKSON MEDICAL CENTER                  ,220 HOSPITAL DRIVE                      ,,JACKSON                                 ,AL                                      ,36545                                   ,CLARKE                                  ,,,,35109,,,.12,,,35,12810,1136,641,3151,,93.24,,221,205,724,,,,,,,
010129,01-APR-20,31-MAR-21,As Submitted,NORTH BALDWIN INFIRMARY                 ,1815 HAND AVENUE                        ,1409                                    ,BAY MINETTE                             ,AL                                      ,36507                                   ,BALDWIN                                 ,,,,74566,,,.12,,,25,9150,1442,1098,6001,,176.9,,329,415,1783,,,,39,,384,
010130,01-JUL-20,30-JUN-21,Amended,ST. VINCENTS ST. CLAIR                  ,7063 VETERANS PARKWAY                   ,,PELL CITY                               ,AL                                      ,35125                                   ,ST. CLAIR                               ,,,,,,,,,,40,14600,2508,497,8701,,162.79,,513,134,1867,,,,,,,
010131,01-JUL-20,30-JUN-21,As Submitted,CRESTWOOD MEDICAL CENTER                ,ONE HOSPITAL DRIVE                      ,,HUNTSVILLE                              ,AL                                      ,35801-                                  ,MADISON                                 ,,,,261835,,,.0416,,,180,65700,12390,4243,40181,,1019.86,,2516,830,10149,,,,,,,
010138,01-JAN-20,31-DEC-20,As Submitted,HILL HOSPITAL OF SUMTER COUNTY          ,751 DERBY DRIVE                         ,,YORK                                    ,AL                                      ,36925                                   ,SUMTER                                  ,,,,5077,,,.12,,,33,12078,428,2381,3680,,51.72,,42,119,303,,,,,,,
010139,01-JAN-20,31-DEC-20,As Submitted,BROOKWOOD BAPTIST MEDICAL CENTER        ,2010 BROOKWOOD MEDICAL CENTER DRIVE     ,,BIRMINGHAM                              ,AL                                      ,35209                                   ,JEFFERSON                               ,,,,721877,,,.1363,,,425,155550,12046,15860,64905,,1026.38,,2066,1650,12166,,27,,738,,3053,605
010144,01-JAN-20,31-DEC-20,As Submitted,SPRINGHILL MEMORIAL HOSPITAL            ,3719 DAUPHIN STREET                     ,,MOBILE                                  ,AL                                      ,36608                                   ,MOBILE                                  ,,,,591136,,,.0878,,,189,69174,12177,7038,55499,,1016.81,,2217,1330,10411,,,,,,,269
010148,01-JAN-20,31-DEC-20,As Submitted,EVERGREEN MEDICAL CENTER                ,101 CRESTVIEW AVENUE                    ,,EVERGREEN                               ,AL                                      ,36401-                                  ,CONECUH                                 ,,,,86677,,,.1284,,,44,16104,1955,621,4449,,103.96,,538,235,1316,,,,,,,
010149,01-JUL-20,30-JUN-21,As Submitted,BAPTIST MEDICAL CENTER EAST             ,400 TAYLOR ROAD                         ,,MONTGOMERY                              ,AL                                      ,36117-                                  ,MONTGOMERY                              ,,,,737720,,,.2292,,,184,67160,8788,19640,57792,,924.44,,1528,5321,11428,,,,,,,
010150,01-OCT-19,30-SEP-20,Settled,REGIONAL MEDICAL CTR OF CENTRAL AL      ,29 LV STABLER DRIVE                     ,,GREENVILLE                              ,AL                                      ,36037                                   ,BUTLER                                  ,,,,53149,,,.12,,,44,16104,1648,623,3818,,143.72,,292,135,681,,,,,,176,
010157,01-APR-20,31-MAR-21,As Submitted,SHOALS HOSPITAL                         ,201 W AVALON AVE.                       ,3359                                    ,MUSCLE SHOALS                           ,AL                                      ,35661                                   ,COLBERT                                 ,,,,46715,,,.12,,,122,44530,1929,2202,9123,,170.55,,238,278,1383,2,,,,2,375,676
010158,01-JAN-20,31-DEC-20,Amended,RUSSELLVILLE HOSPITAL                   ,15155 HIGHWAY 43                        ,1089                                    ,RUSSELLVILLE                            ,AL                                      ,35653                                   ,,,,,176634,,,.2207,,,49,17934,2863,859,3799,,171.02,,504,209,1304,,,,,,,
010164,01-AUG-20,31-JUL-21,As Submitted,COOSA VALLEY MEDICAL CENTER             ,315 WEST HICKORY STREET                 ,,SYLACAUGA                               ,AL                                      ,35150                                   ,TALLADEGA                               ,,,,156866,,,.1235,,,122,44530,3463,2633,13296,,357.83,,620,671,2783,,,,13,,200,
010168,01-JAN-20,31-DEC-20,Amended,JACK HUGHSTON MEMORIAL HOSPITAL         ,4401 RIVER CHASE DRIVE                  ,,PHENIX CITY                             ,AL                                      ,36867                                   ,RUSSELL                                 ,1248072,,,,,,,475134,126084,47,17202,2346,126,6653,9.29,278.25,,957,29,2889,9,,,,,,
010169,01-OCT-19,30-SEP-20,As Submitted,ATMORE COMMUNITY HOSPITAL               ,401 MEDICAL PARK DRIVE                  ,,ATMORE                                  ,AL                                      ,36502                                   ,ESCAMBIA                                ,,,,16045,,,.0528,,,49,17934,1176,366,5165,,193.17,,242,99,871,,,,,,,
010173,01-JUL-20,30-JUN-21,Amended,ST. VINCENTS CHILTON                    ,2030 LAY DAM ROAD                       ,,CLANTON                                 ,AL                                      ,35045                                   ,CHILTON                                 ,,,,7322,,,.0255,,,26,9490,505,198,2283,,113.16,,159,73,701,,,,,,,
010174,17-MAR-20,31-DEC-20,As Submitted,THOMASVILLE REGIONAL MEDICAL CENTER     ,300 MED PARK DRIVE                      ,,THOMASVILLE                             ,AL                                      ,36784                                   ,CLARKE                                  ,,,,3189,,,.0396,,,29,8410,204,92,1047,,81.32,,60,34,369,,,,,,,
